time,0
164,-6.579444829950048
165,-6.443341825147791
166,-6.602487597523846
167,-6.51899835767024
168,-6.568263724918867
169,-6.573727348373998
170,-6.495195025954345
171,-6.3924273235588505
172,-6.6124259454508
173,-6.481387742427886
174,-6.369112736282902
175,-6.450704820204465
176,-6.314475093899715
177,-6.347497602229975
178,-6.538982727723193
179,-6.36810509503372
180,-6.50592700363875
181,-6.348954533309872
182,-6.121890812994453
183,-6.176789156601657
184,-6.3452103420497945
185,-6.3821348200251045
186,-6.080198195340076
187,-6.186120295643746
188,-5.806788773087188
189,-6.189402517430265
190,-6.074906390710001
191,-6.061631205490183
192,-6.180528785429921
193,-5.8137327675625805
194,-6.069099747511659
195,-6.046320331883069
196,-5.864824846841323
197,-5.821851760995682
198,-5.802468882764538
199,-5.803292834064695
200,-5.65417670823828
201,-5.502442241042974
202,-5.628194258411611
203,-5.782598662654205
204,-5.588576413515151
205,-5.695247410473556
206,-5.59654465750321
207,-5.724656517695777
208,-5.447692822765564
209,-5.594459914953934
210,-5.644855038072558
211,-5.680638643028555
212,-5.690846491989779
213,-5.272473887342133
214,-5.541360237921346
215,-5.251456422036607
216,-5.370071591987691
217,-5.453405207858375
218,-5.528813641005275
219,-5.314706873438971
220,-5.302235434570665
221,-5.236606426864256
222,-5.243115179988482
223,-4.987281109049869
224,-5.3571623840388005
225,-5.243906078753214
226,-4.898761670446549
227,-5.042875067715011
228,-5.051690770609731
229,-4.890605350009633
230,-5.087355126450085
231,-5.090798944874399
232,-4.8298632095697505
233,-5.094114275747792
234,-4.813127525152506
235,-4.8918359763888155
236,-4.766934658029838
237,-4.7416971739689995
238,-4.854819817179463
239,-4.612615250131289
240,-4.879916158026672
241,-4.35962277000073
242,-4.675722873431909
243,-4.601800819747938
244,-4.5605264977633295
245,-4.708430219007727
246,-4.577941047815265
247,-4.6277172533356765
248,-4.45328669421812
249,-4.460635369801269
250,-4.130036302750881
251,-4.383456711923013
252,-4.542453376533183
253,-4.291667735907948
254,-4.562318797766787
255,-4.479412865015009
256,-4.2896781349904565
257,-4.317698053356896
258,-4.406125222724551
259,-4.153121081455002
260,-4.106730970351033
261,-4.3358501098648885
262,-4.015326602963864
263,-3.8889054798478764
264,-3.919001793270894
265,-4.128144278854244
266,-4.091735026999175
267,-3.8127878278734815
268,-4.1839721423939515
269,-4.124459266416544
270,-4.3129238787331765
271,-4.3054291003237335
272,-4.103449411257875
273,-4.020237358963151
274,-3.95630368477656
275,-3.7694731065173204
276,-3.9632431723638133
277,-3.9928888373862006
278,-3.8741860578291067
279,-4.029224203417562
280,-3.9426599586048354
281,-4.2971839047534335
282,-4.082206064679232
283,-4.292207301017487
284,-4.102600423283457
285,-4.125461676007705
286,-4.127656272840575
287,-4.128131036823592
288,-4.016940741069378
289,-4.15046397880829
290,-3.771063607198793
291,-4.098024854987909
292,-3.824755437144608
293,-4.272250370307861
294,-4.078669904417848
295,-4.102505144601567
296,-4.098863857473109
297,-4.278670497214307
298,-4.031034223790008
299,-4.234940449467578
300,-4.091863207583008
301,-3.840344024784473
302,-4.133694833009838
303,-4.033200445627098
304,-3.985359992054601
305,-4.179451873932074
306,-4.052715928864613
307,-4.148179413441198
308,-4.102227311699346
309,-4.161266658620434
310,-4.327700398961319
311,-4.1091776647882
312,-4.156537524744912
313,-4.2264691571159885
314,-3.937425459585011
315,-4.2414211301668985
316,-4.033197485534448
317,-4.373301438127897
318,-4.11753256879477
319,-4.187473018100539
320,-4.131215317169827
321,-4.197708544730761
322,-4.3136227151427855
323,-4.262849570017897
324,-4.187903376425442
325,-4.218367267134034
326,-4.027155455558811
327,-4.293541585413042
328,-4.52060511482186
329,-4.536729033204182
330,-4.5295466731294205
331,-4.29547097432152
332,-4.124353235105678
333,-4.675340083374954
334,-4.632681689834948
335,-4.367549585337695
336,-4.428842233392125
337,-4.696543716545433
338,-4.77021150374884
339,-4.743115597613242
340,-4.385252609879204
341,-4.566267144906316
342,-4.796590341221506
343,-4.515463114491606
344,-4.771799632983564
345,-4.7329139561877245
346,-4.648968340933674
347,-4.728350179616864
348,-4.531910591678382
349,-4.90188634949002
350,-4.741019088079241
351,-4.676304566639324
352,-4.921553481924233
353,-4.939082315580345
354,-4.902052877309311
355,-4.86874865408938
356,-4.7492966184508685
357,-5.004926464328261
358,-4.971107459885175
359,-5.149984661340277
360,-4.985314307683988
361,-5.021397723739673
362,-4.83989112926973
363,-4.873178983979485
364,-4.995657151187982
365,-5.218321122066729
366,-4.944426179590017
367,-4.893984916136239
368,-4.955067842920831
369,-5.048845344552023
370,-4.985656990739974
371,-5.19301621995931
372,-4.987108155465938
373,-4.997551159804312
374,-4.994451166751879
375,-4.990843465915166
376,-4.814974336848753
377,-5.090115784932821
378,-5.101397669299743
379,-4.8056317180292405
380,-5.20764768840257
381,-5.116124708877303
382,-5.054005565701238
383,-4.74880001251893
384,-5.285254432705045
385,-4.933489400386657
386,-5.123120048484095
387,-4.987383006033685
388,-4.852356332012895
389,-5.247341885934651
390,-5.05685818523372
391,-5.1294821569266595
392,-4.854485207392221
393,-5.096924537175053
394,-5.103287630775501
395,-5.15728941751653
396,-4.894578559212667
397,-4.9919562094851
398,-5.034329246498958
399,-4.629142568799729
400,-4.812951015403271
401,-5.111978131000919
402,-4.856833784404599
403,-4.743115771995687
404,-4.728760700487982
405,-4.953884725020757
406,-4.872912629188602
407,-4.712967237937262
408,-5.059419043828507
409,-4.75752037168532
410,-4.876633241601477
411,-5.069417557011422
412,-4.747116865691448
413,-4.800555248798014
414,-4.839123209869198
415,-4.815192752250517
416,-4.639773116340602
417,-4.6998877958481495
418,-4.8277260915647515
419,-4.817562912523433
420,-4.892892155529433
421,-4.643378211693209
422,-4.866249312301495
423,-4.557982493528753
424,-4.661979504159039
425,-4.69389595914509
