k,variable,value
0.4432386477295459,3_real,1.0611669763093892
0.4430886177235447,3_real,1.061341436619075
0.44293858771754346,3_real,1.0615159708217612
0.44278855771154235,3_real,1.0616905789739979
0.44263852770554113,3_real,1.061865261132383
0.4424884976995399,3_real,1.0620400173535856
0.4423384676935387,3_real,1.0622148476943314
0.44218843768753746,3_real,1.0623897522114187
0.44203840768153635,3_real,1.0625647309616983
0.4418883776755351,3_real,1.0627397840020878
0.4417383476695339,3_real,1.0629149113895806
0.4415883176635327,3_real,1.0630901131812176
0.44143828765753146,3_real,1.0632653894341044
0.44128825765153035,3_real,1.0634407402054247
0.4411382276455291,3_real,1.0636161655524126
0.4409881976395279,3_real,1.0637916655323678
0.4408381676335267,3_real,1.063967240202664
0.44068813762752546,3_real,1.0641428896207243
0.44053810762152434,3_real,1.0643186138440488
0.4403880776155231,3_real,1.06449441293019
0.4402380476095219,3_real,1.0646702869367828
0.4400880176035207,3_real,1.0648462359215078
0.43993798759751945,3_real,1.065022259942121
0.43978795759151834,3_real,1.065198359056434
0.4396379275855171,3_real,1.0653745333223406
0.4394878975795159,3_real,1.065550782797782
0.4393378675735147,3_real,1.065727107540769
0.43918783756751345,3_real,1.0659035076093792
0.43903780756151234,3_real,1.0660799830617678
0.4388877775555111,3_real,1.0662565339561296
0.4387377475495099,3_real,1.066433160350741
0.43858771754350867,3_real,1.066609862303952
0.43843768753750745,3_real,1.0667866398741501
0.43828765753150634,3_real,1.066963493119822
0.4381376275255051,3_real,1.0671404220994987
0.4379875975195039,3_real,1.0673174268717769
0.43783756751350267,3_real,1.067494507495342
0.43768753750750145,3_real,1.0676716640289103
0.43753750750150033,3_real,1.0678488965312924
0.4373874774954991,3_real,1.0680262050613472
0.4372374474894979,3_real,1.0682035896780213
0.43708741748349667,3_real,1.0683810504403057
0.43693738747749544,3_real,1.0685585874072747
0.43678735747149433,3_real,1.068736200638055
0.4366373274654931,3_real,1.0689138901918434
0.4364872974594919,3_real,1.069091656127923
0.43633726745349066,3_real,1.069269498505613
0.43618723744748955,3_real,1.069447417384317
0.43603720744148833,3_real,1.0696254128235076
0.4358871774354871,3_real,1.069803484882725
0.4357371474294859,3_real,1.0699816336215626
0.43558711742348466,3_real,1.0701598590996988
0.43543708741748355,3_real,1.070338161376863
0.4352870574114823,3_real,1.0705165405128745
0.4351370274054811,3_real,1.0706949965675963
0.4349869973994799,3_real,1.0708735296009761
0.43483696739347866,3_real,1.0710521396730208
0.43468693738747755,3_real,1.0712308268438058
0.4345369073814763,3_real,1.0714095911734847
0.4343868773754751,3_real,1.0715884327222618
0.4342368473694739,3_real,1.0717673515504296
0.43408681736347265,3_real,1.0719463477183389
0.43393678735747154,3_real,1.0721254212864013
0.4337867573514703,3_real,1.0723045723151123
0.4336367273454691,3_real,1.0724838008650273
0.4334866973394679,3_real,1.0726631069967718
0.43333666733346665,3_real,1.072842490771039
0.43318663732746554,3_real,1.073021952248604
0.4330366073214643,3_real,1.0732014914902923
0.4328865773154631,3_real,1.073381108557008
0.43273654730946187,3_real,1.0735608035097222
0.43258651730346065,3_real,1.0737405764094758
0.43243648729745954,3_real,1.0739204273173886
0.4322864572914583,3_real,1.0741003562946296
0.4321364272854571,3_real,1.0742803634024578
0.43198639727945587,3_real,1.0744604487021978
0.43183636727345465,3_real,1.0746406122552348
0.43168633726745353,3_real,1.074820854123034
0.4315363072614523,3_real,1.0750011743671244
0.4313862772554511,3_real,1.0751815730491041
0.43123624724944987,3_real,1.0753620502306545
0.43108621724344864,3_real,1.0755426059735198
0.43093618723744753,3_real,1.0757232403395003
0.4307861572314463,3_real,1.0759039533904953
0.4306361272254451,3_real,1.0760847451884485
0.43048609721944386,3_real,1.0762656157953931
0.43033606721344264,3_real,1.0764465652734296
0.43018603720744153,3_real,1.076627593684718
0.4300360072014403,3_real,1.0768087010915077
0.4298859771954391,3_real,1.0769898875561008
0.42973594718943786,3_real,1.0771711531408912
0.42958591718343664,3_real,1.077352497908319
0.4294358871774355,3_real,1.0775339219209257
0.4292858571714343,3_real,1.0777154252413064
0.4291358271654331,3_real,1.0778970079321237
0.42898579715943186,3_real,1.078078670056127
0.42883576715343064,3_real,1.0782604116761323
0.4286857371474295,3_real,1.0784422328550167
0.4285357071414283,3_real,1.0786241336557485
0.4283856771354271,3_real,1.0788061141413599
0.42823564712942586,3_real,1.078988174374949
0.42808561712342463,3_real,1.0791703144196974
0.4279355871174235,3_real,1.0793525343388566
0.4277855571114223,3_real,1.0795348341957458
0.4276355271054211,3_real,1.0797172140537619
0.42748549709941985,3_real,1.0798996739763704
0.42733546709341863,3_real,1.0800822140271205
0.4271854370874175,3_real,1.080264834269632
0.4270354070814163,3_real,1.0804475347675806
0.4268853770754151,3_real,1.0806303155847405
0.42673534706941385,3_real,1.0808131767849434
0.42658531706341263,3_real,1.0809961184320964
0.4264352870574115,3_real,1.0811791405901943
0.4262852570514103,3_real,1.081362243323287
0.42613522704540907,3_real,1.0815454266955098
0.42598519703940785,3_real,1.0817286907710721
0.4258351670334066,3_real,1.0819120356142493
0.4256851370274055,3_real,1.082095461289408
0.4255351070214043,3_real,1.082278967860963
0.42538507701540307,3_real,1.0824625553934366
0.42523504700940185,3_real,1.082646223951397
0.42508501700340073,3_real,1.0828299735995
0.4249349869973995,3_real,1.0830138044024857
0.4247849569913983,3_real,1.083197716425148
0.42463492698539707,3_real,1.083381709732373
0.42448489697939584,3_real,1.0835657843891169
0.42433486697339473,3_real,1.0837499404604112
0.4241848369673935,3_real,1.0839341780113605
0.4240348069613923,3_real,1.084118497107147
0.42388477695539106,3_real,1.0843028978130336
0.42373474694938984,3_real,1.084487380194358
0.42358471694338873,3_real,1.0846719443165245
0.4234346869373875,3_real,1.0848565902450211
0.4232846569313863,3_real,1.085041318045412
0.42313462692538506,3_real,1.085226127783342
0.42298459691938384,3_real,1.0854110195245206
0.4228345669133827,3_real,1.0855959933347477
0.4226845369073815,3_real,1.0857810492798894
0.4225345069013803,3_real,1.0859661874258895
0.42238447689537906,3_real,1.0861514078387824
0.42223444688937783,3_real,1.086336710584659
0.4220844168833767,3_real,1.0865220957297004
0.4219343868773755,3_real,1.086707563340167
0.4217843568713743,3_real,1.086893113482385
0.42163432686537305,3_real,1.087078746222774
0.42148429685937183,3_real,1.0872644616278162
0.4213342668533707,3_real,1.0874502597640805
0.4211842368473695,3_real,1.087636140698209
0.4210342068413683,3_real,1.087822104496928
0.42088417683536705,3_real,1.0880081512270388
0.42073414682936583,3_real,1.088194280955417
0.4205841168233647,3_real,1.0883804937490265
0.4204340868173635,3_real,1.0885667896748963
0.42028405681136227,3_real,1.0887531688001422
0.42013402680536105,3_real,1.0889396311919683
0.4199839967993598,3_real,1.0891261769176348
0.4198339667933587,3_real,1.089312806044503
0.4196839367873575,3_real,1.0894995186399956
0.41953390678135627,3_real,1.089686314771631
0.41938387677535505,3_real,1.0898731945069935
0.4192338467693538,3_real,1.0900601579137557
0.4190838167633527,3_real,1.0902472050596652
0.4189337867573515,3_real,1.0904343360125524
0.41878375675135027,3_real,1.0906215508403254
0.41863372674534904,3_real,1.0908088496109762
0.4184836967393478,3_real,1.0909962323925673
0.4183336667333467,3_real,1.091183699253257
0.4181836367273455,3_real,1.0913712502612587
0.41803360672134426,3_real,1.0915588854849017
0.41788357671534304,3_real,1.09174660499257
0.4177335467093418,3_real,1.0919344088527363
0.4175835167033407,3_real,1.0921222971339446
0.4174334866973395,3_real,1.092310269904839
0.41728345669133826,3_real,1.0924983272341329
0.41713342668533704,3_real,1.0926864691906213
0.4169833966793358,3_real,1.0928746958431808
0.4168333666733347,3_real,1.0930630072607732
0.4166833366673335,3_real,1.0932514035124399
0.41653330666133226,3_real,1.093439884667298
0.41638327665533104,3_real,1.0936284507945586
0.4162332466493298,3_real,1.0938171019635066
0.4160832166433287,3_real,1.0940058382435036
0.4159331866373275,3_real,1.0941946597040129
0.41578315663132626,3_real,1.0943835664145622
0.41563312662532503,3_real,1.0945725584447665
0.4154830966193238,3_real,1.0947616358643293
0.4153330666133227,3_real,1.0949507987430231
0.4151830366073215,3_real,1.0951400471507242
0.41503300660132025,3_real,1.095329381157376
0.41488297659531903,3_real,1.0955188008330068
0.4147329465893178,3_real,1.0957083062477306
0.4145829165833167,3_real,1.0958978974717484
0.4144328865773155,3_real,1.096087574575343
0.41428285657131425,3_real,1.0962773376288715
0.41413282656531303,3_real,1.0964671867027929
0.4139827965593118,3_real,1.0966571218676333
0.4138327665533107,3_real,1.0968471431940132
0.41368273654730947,3_real,1.0970372507526327
0.41353270654130825,3_real,1.0972274446142776
0.413382676535307,3_real,1.0974177248498176
0.4132326465293059,3_real,1.097608091530209
0.4130826165233047,3_real,1.0977985447264886
0.41293258651730347,3_real,1.0979890845097853
0.41278255651130225,3_real,1.0981797109513047
0.412632526505301,3_real,1.0983704241223406
0.4124824964992999,3_real,1.098561224094281
0.4123324664932987,3_real,1.0987521109385807
0.41218243648729747,3_real,1.0989430847267991
0.41203240648129624,3_real,1.0991341455305745
0.411882376475295,3_real,1.0993252934216178
0.4117323464692939,3_real,1.0995165284717463
0.4115823164632927,3_real,1.099707850752856
0.41143228645729146,3_real,1.099899260336922
0.41128225645129024,3_real,1.1000907572960164
0.411132226445289,3_real,1.1002823417022944
0.4109821964392879,3_real,1.1004740136279894
0.4108321664332867,3_real,1.1006657731454352
0.41068213642728546,3_real,1.1008576203270437
0.41053210642128424,3_real,1.1010495552453183
0.410382076415283,3_real,1.1012415779728475
0.4102320464092819,3_real,1.1014336885823024
0.4100820164032807,3_real,1.1016258871464495
0.40993198639727946,3_real,1.1018181737381392
0.40978195639127823,3_real,1.102010548430314
0.409631926385277,3_real,1.1022030112959955
0.4094818963792759,3_real,1.1023955624083024
0.4093318663732747,3_real,1.1025882018404305
0.40918183636727345,3_real,1.1027809296656805
0.40903180636127223,3_real,1.10297374595742
0.408881776355271,3_real,1.1031666507891307
0.4087317463492699,3_real,1.103359644234363
0.4085817163432687,3_real,1.103552726366761
0.40843168633726745,3_real,1.1037458972600631
0.40828165633126623,3_real,1.1039391569880863
0.408131626325265,3_real,1.1041325056247526
0.4079815963192639,3_real,1.1043259432440606
0.4078315663132627,3_real,1.1045194699201035
0.40768153630726145,3_real,1.1047130857270613
0.4075315063012602,3_real,1.1049067907392052
0.407381476295259,3_real,1.105100585030898
0.4072314462892579,3_real,1.1052944686765938
0.40708141628325667,3_real,1.1054884417508333
0.40693138627725545,3_real,1.1056825043282474
0.4067813562712542,3_real,1.1058766564835603
0.406631326265253,3_real,1.1060708982915863
0.4064812962592519,3_real,1.1062652298272289
0.40633126625325067,3_real,1.1064596511654845
0.40618123624724944,3_real,1.106654162381439
0.4060312062412482,3_real,1.1068487635502753
0.405881176235247,3_real,1.1070434547472612
0.4057311462292459,3_real,1.1072382360477484
0.40558111622324466,3_real,1.1074331075272024
0.40543108621724344,3_real,1.1076280692611606
0.4052810562112422,3_real,1.1078231213252616
0.405131026205241,3_real,1.1080182637952376
0.4049809961992399,3_real,1.1082134967469053
0.40483096619323866,3_real,1.1084088202561788
0.40468093618723744,3_real,1.1086042343990663
0.4045309061812362,3_real,1.1087997392516662
0.404380876175235,3_real,1.1089953348901707
0.4042308461692339,3_real,1.1091910213908591
0.40408081616323266,3_real,1.109386798830121
0.40393078615723144,3_real,1.1095826672844205
0.4037807561512302,3_real,1.10977862683032
0.403630726145229,3_real,1.1099746775444916
0.4034806961392279,3_real,1.1101708195036668
0.40333066613322666,3_real,1.1103670527847094
0.40318063612722543,3_real,1.1105633774645542
0.4030306061212242,3_real,1.1107597936202311
0.402880576115223,3_real,1.1109563013288761
0.4027305461092219,3_real,1.1111529006677106
0.40258051610322065,3_real,1.1113495917140537
0.40243048609721943,3_real,1.1115463745453158
0.4022804560912182,3_real,1.1117432492390058
0.4021304260852171,3_real,1.1119402158727287
0.4019803960792159,3_real,1.1121372745241833
0.40183036607321465,3_real,1.1123344252711684
0.40168033606721343,3_real,1.1125316681915611
0.4015303060612122,3_real,1.112729003363358
0.4013802760552111,3_real,1.1129264308646332
0.40123024604920987,3_real,1.1131239507735697
0.40108021604320865,3_real,1.1133215631684423
0.4009301860372074,3_real,1.1135192681276176
0.4007801560312062,3_real,1.1137170657295588
0.4006301260252051,3_real,1.1139149560528383
0.40048009601920387,3_real,1.1141129391761058
0.40033006601320265,3_real,1.1143110151781286
0.4001800360072014,3_real,1.1145091841377543
0.4000300060012002,3_real,1.1147074461339415
0.3998799759951991,3_real,1.1149058012457291
0.39972994598919787,3_real,1.1151042495522712
0.39957991598319664,3_real,1.1153027911328095
0.3994298859771954,3_real,1.115501426066688
0.3992798559711942,3_real,1.1157001544333518
0.3991298259651931,3_real,1.115898976312329
0.39897979595919186,3_real,1.116097891783265
0.39882976595319064,3_real,1.116296900925895
0.3986797359471894,3_real,1.1164960038200524
0.3985297059411882,3_real,1.1166952005456707
0.3983796759351871,3_real,1.116894491182782
0.39822964592918586,3_real,1.1170938758115214
0.39807961592318464,3_real,1.1172933545121146
0.3979295859171834,3_real,1.1174929273648992
0.3977795559111822,3_real,1.1176925944503022
0.3976295259051811,3_real,1.1178923558488505
0.39747949589917986,3_real,1.11809221164118
0.39732946589317863,3_real,1.118292161908014
0.3971794358871774,3_real,1.1184922067301966
0.3970294058811762,3_real,1.1186923461886455
0.3968793758751751,3_real,1.1188925803644003
0.39672934586917386,3_real,1.1190929093385922
0.39657931586317263,3_real,1.1192933331924575
0.3964292858571714,3_real,1.1194938520073303
0.3962792558511702,3_real,1.1196944658646408
0.3961292258451691,3_real,1.1198951748459345
0.39597919583916785,3_real,1.1200959790328529
0.39582916583316663,3_real,1.1202968785071286
0.3956791358271654,3_real,1.1204978733506126
0.3955291058211642,3_real,1.1206989636452476
0.3953790758151631,3_real,1.1209001494730833
0.39522904580916185,3_real,1.12110143091627
0.3950790158031606,3_real,1.121302808057059
0.3949289857971594,3_real,1.1215042809778062
0.3947789557911582,3_real,1.1217058497609762
0.39462892578515707,3_real,1.1219075144891242
0.39447889577915585,3_real,1.1221092752449198
0.3943288657731546,3_real,1.1223111321111299
0.3941788357671534,3_real,1.122513085170631
0.3940288057611522,3_real,1.122715134506393
0.39387877575515107,3_real,1.1229172802015053
0.39372874574914984,3_real,1.1231195223391452
0.3935787157431486,3_real,1.1233218610026057
0.3934286857371474,3_real,1.1235242962752796
0.3932786557311462,3_real,1.1237268282406685
0.39312862572514506,3_real,1.1239294569823692
0.39297859571914384,3_real,1.1241321825840958
0.3928285657131426,3_real,1.1243350051296572
0.3926785357071414,3_real,1.1245379247029825
0.3925285057011402,3_real,1.1247409413880822
0.39237847569513906,3_real,1.1249440552690944
0.39222844568913784,3_real,1.1251472664302526
0.3920784156831366,3_real,1.1253505749559034
0.3919283856771354,3_real,1.1255539809304917
0.39177835567113417,3_real,1.1257574844385745
0.39162832566513306,3_real,1.1259610855648081
0.39147829565913184,3_real,1.1261647843939708
0.3913282656531306,3_real,1.126368581010928
0.3911782356471294,3_real,1.1265724755006683
0.3910282056411283,3_real,1.1267764679482801
0.39087817563512706,3_real,1.1269805584389632
0.39072814562912583,3_real,1.1271847470580159
0.3905781156231246,3_real,1.1273890338908585
0.3904280856171234,3_real,1.127593419023005
0.3902780556111223,3_real,1.12779790254009
0.39012802560512105,3_real,1.1280024845278516
0.38997799559911983,3_real,1.1282071650721286
0.3898279655931186,3_real,1.1284119442588811
0.3896779355871174,3_real,1.1286168221741728
0.3895279055811163,3_real,1.128821798904178
0.38937787557511505,3_real,1.1290268745351764
0.38922784556911383,3_real,1.1292320491535588
0.3890778155631126,3_real,1.1294373228458312
0.3889277855571114,3_real,1.129642695698599
0.38877775555111027,3_real,1.1298481677985834
0.38862772554510905,3_real,1.1300537392326204
0.3884776955391078,3_real,1.1302594100876484
0.3883276655331066,3_real,1.1304651804507206
0.3881776355271054,3_real,1.1306710504090016
0.38802760552110427,3_real,1.1308770200497604
0.38787757551510305,3_real,1.1310830894603863
0.3877275455091018,3_real,1.1312892587283752
0.3875775155031006,3_real,1.1314955279413341
0.3874274854970994,3_real,1.1317018971869834
0.38727745549109827,3_real,1.131908366553153
0.38712742548509704,3_real,1.132114936127786
0.3869773954790958,3_real,1.1323216059989398
0.3868273654730946,3_real,1.13252837625478
0.3866773354670934,3_real,1.1327352469835914
0.38652730546109226,3_real,1.132942218273768
0.38637727545509104,3_real,1.1331492902138083
0.3862272454490898,3_real,1.13335646289234
0.3860772154430886,3_real,1.1335637363980917
0.38592718543708737,3_real,1.1337711108199107
0.38577715543108626,3_real,1.1339785862467584
0.38562712542508504,3_real,1.1341861627677106
0.3854770954190838,3_real,1.134393840471951
0.3853270654130826,3_real,1.1346016194487847
0.38517703540708137,3_real,1.1348094997876317
0.38502700540108026,3_real,1.1350174815780167
0.38487697539507904,3_real,1.1352255649095944
0.3847269453890778,3_real,1.1354337498721205
0.3845769153830766,3_real,1.1356420365554756
0.38442688537707537,3_real,1.1358504250496535
0.38427685537107426,3_real,1.136058915444755
0.38412682536507303,3_real,1.1362675078310118
0.3839767953590718,3_real,1.136476202298759
0.3838267653530706,3_real,1.1366849989384586
0.38367673534706936,3_real,1.136893897840679
0.38352670534106825,3_real,1.1371028990961092
0.38337667533506703,3_real,1.1373120027955577
0.3832266453290658,3_real,1.1375212090299487
0.3830766153230646,3_real,1.1377305178903243
0.38292658531706336,3_real,1.1379399294678303
0.38277655531106225,3_real,1.1381494438537558
0.382626525305061,3_real,1.138359061139493
0.3824764952990598,3_real,1.1385687814165462
0.3823264652930586,3_real,1.1387786047765476
0.38217643528705736,3_real,1.1389885313112493
0.38202640528105625,3_real,1.1391985611125162
0.381876375275055,3_real,1.1394086942723276
0.3817263452690538,3_real,1.1396189308827964
0.3815763152630526,3_real,1.1398292710361446
0.38142628525705136,3_real,1.1400397148247106
0.38127625525105024,3_real,1.1402502623409598
0.381126225245049,3_real,1.140460913677476
0.3809761952390478,3_real,1.140671668926963
0.3808261652330466,3_real,1.140882528182238
0.38067613522704535,3_real,1.1410934915362532
0.38052610522104424,3_real,1.1413045590820632
0.380376075215043,3_real,1.1415157309128567
0.3802260452090418,3_real,1.1417270071219403
0.3800760152030406,3_real,1.141938387802741
0.37992598519703935,3_real,1.1421498730488109
0.37977595519103824,3_real,1.1423614629538081
0.379625925185037,3_real,1.1425731576115388
0.3794758951790358,3_real,1.1427849571159072
0.37932586517303457,3_real,1.1429968615609574
0.37917583516703346,3_real,1.1432088710408408
0.37902580516103224,3_real,1.143420985649845
0.378875775155031,3_real,1.1436332054823757
0.3787257451490298,3_real,1.1438455306329525
0.37857571514302857,3_real,1.144057961196231
0.37842568513702746,3_real,1.1442704972669897
0.37827565513102623,3_real,1.1444831389401247
0.378125625125025,3_real,1.1446958863106484
0.3779755951190238,3_real,1.144908739473724
0.37782556511302257,3_real,1.145121698524614
0.37767553510702145,3_real,1.145334763558711
0.37752550510102023,3_real,1.1455479346715387
0.377375475095019,3_real,1.1457612119587437
0.3772254450890178,3_real,1.1459745955160934
0.37707541508301656,3_real,1.1461880854394888
0.37692538507701545,3_real,1.1464016818249438
0.37677535507101423,3_real,1.1466153847686151
0.376625325065013,3_real,1.1468291943667692
0.3764752950590118,3_real,1.1470431107158088
0.37632526505301056,3_real,1.147257133912261
0.37617523504700945,3_real,1.147471264052777
0.3760252050410082,3_real,1.1476855012341418
0.375875175035007,3_real,1.1478998455532559
0.3757251450290058,3_real,1.14811429710716
0.37557511502300456,3_real,1.148328855993018
0.37542508501700345,3_real,1.1485435223081093
0.3752750550110022,3_real,1.1487582961498677
0.375125025005001,3_real,1.1489731776158272
0.3749749949989998,3_real,1.14918816680367
0.37482496499299855,3_real,1.1494032638111984
0.37467493498699744,3_real,1.1496184687363415
0.3745249049809962,3_real,1.1498337816771684
0.374374874974995,3_real,1.150049202731865
0.3742248449689938,3_real,1.1502647319987527
0.37407481496299255,3_real,1.1504803695762857
0.37392478495699144,3_real,1.1506961155630442
0.3737747549509902,3_real,1.150911970057738
0.373624724944989,3_real,1.1511279331592097
0.3734746949389878,3_real,1.1513440049664312
0.37332466493298655,3_real,1.151560185578508
0.37317463492698544,3_real,1.1517764750946693
0.3730246049209842,3_real,1.151992873614287
0.372874574914983,3_real,1.1522093812368592
0.37272454490898177,3_real,1.1524259980620122
0.37257451490298055,3_real,1.1526427241895068
0.37242448489697944,3_real,1.1528595597192401
0.3722744548909782,3_real,1.1530765047512415
0.372124424884977,3_real,1.1532935593856615
0.37197439487897577,3_real,1.1535107237228008
0.37182436487297454,3_real,1.1537279978630781
0.37167433486697343,3_real,1.1539453819070609
0.3715243048609722,3_real,1.154162875955437
0.371374274854971,3_real,1.1543804801090338
0.37122424484896976,3_real,1.1545981944688137
0.37107421484296854,3_real,1.154816019135869
0.37092418483696743,3_real,1.155033954211432
0.3707741548309662,3_real,1.1552519997968673
0.370624124824965,3_real,1.155470155993676
0.37047409481896376,3_real,1.1556884229034923
0.37032406481296254,3_real,1.155906800628087
0.3701740348069614,3_real,1.1561252892693683
0.3700240048009602,3_real,1.1563438889293813
0.369873974794959,3_real,1.1565625997102982
0.36972394478895776,3_real,1.1567814217144428
0.36957391478295654,3_real,1.1570003550442582
0.3694238847769554,3_real,1.157219399802344
0.3692738547709542,3_real,1.1574385560914229
0.369123824764953,3_real,1.157657824014359
0.36897379475895176,3_real,1.1578772036741536
0.36882376475295053,3_real,1.1580966951739473
0.3686737347469494,3_real,1.1583162986170181
0.3685237047409482,3_real,1.1585360141067842
0.368373674734947,3_real,1.1587558417467982
0.36822364472894575,3_real,1.1589757816407575
0.36807361472294464,3_real,1.1591958338924915
0.3679235847169434,3_real,1.15941599860598
0.3677735547109422,3_real,1.1596362758853331
0.367623524704941,3_real,1.1598566658347973
0.36747349469893975,3_real,1.1600771685587716
0.36732346469293864,3_real,1.1602977841617867
0.3671734346869374,3_real,1.160518512748518
0.3670234046809362,3_real,1.160739354423781
0.36687337467493497,3_real,1.1609603092925276
0.36672334466893375,3_real,1.1611813774598618
0.36657331466293264,3_real,1.1614025590310126
0.3664232846569314,3_real,1.1616238541113735
0.3662732546509302,3_real,1.161845262806455
0.36612322464492897,3_real,1.162066785221929
0.36597319463892775,3_real,1.1622884214636051
0.36582316463292663,3_real,1.1625101716374306
0.3656731346269254,3_real,1.1627320358494981
0.3655231046209242,3_real,1.1629540142060522
0.36537307461492297,3_real,1.1631761068134672
0.36522304460892174,3_real,1.1633983137782737
0.36507301460292063,3_real,1.1636206352071337
0.3649229845969194,3_real,1.16384307120687
0.3647729545909182,3_real,1.164065621884437
0.36462292458491696,3_real,1.1642882873469331
0.36447289457891574,3_real,1.1645110677016144
0.36432286457291463,3_real,1.1647339630558706
0.3641728345669134,3_real,1.1649569735172451
0.3640228045609122,3_real,1.165180099193418
0.36387277455491096,3_real,1.1654033401922261
0.36372274454890974,3_real,1.1656266966216442
0.3635727145429086,3_real,1.1658501685898017
0.3634226845369074,3_real,1.1660737562049681
0.3632726545309062,3_real,1.1662974595755655
0.36312262452490496,3_real,1.166521278810155
0.36297259451890374,3_real,1.1667452140174552
0.3628225645129026,3_real,1.1669692653063286
0.3626725345069014,3_real,1.1671934327857876
0.3625225045009002,3_real,1.1674177165649924
0.36237247449489896,3_real,1.167642116753246
0.36222244448889773,3_real,1.167866633460013
0.3620724144828966,3_real,1.168091266794898
0.3619223844768954,3_real,1.1683160168676539
0.3617723544708942,3_real,1.1685408837881928
0.36162232446489295,3_real,1.1687658676665702
0.36147229445889173,3_real,1.1689909686129938
0.3613222644528906,3_real,1.1692161867378186
0.3611722344468894,3_real,1.1694415221515564
0.3610222044408882,3_real,1.1696669749648652
0.36087217443488695,3_real,1.1698925452885587
0.3607221444288857,3_real,1.1701182332335989
0.3605721144228846,3_real,1.1703440389111055
0.3604220844168834,3_real,1.1705699624323413
0.36027205441088217,3_real,1.170796003908729
0.36012202440488095,3_real,1.1710221634518405
0.3599719943988797,3_real,1.1712484411734059
0.3598219643928786,3_real,1.171474837185302
0.3596719343868774,3_real,1.171701351599569
0.35952190438087617,3_real,1.1719279845283848
0.35937187437487494,3_real,1.1721547360840983
0.3592218443688737,3_real,1.1723816063792039
0.3590718143628726,3_real,1.1726085955263514
0.3589217843568714,3_real,1.1728357036383543
0.35877175435087016,3_real,1.1730629308281637
0.35862172434486894,3_real,1.1732902772089067
0.3584716943388677,3_real,1.1735177428938526
0.3583216643328666,3_real,1.1737453279964298
0.3581716343268654,3_real,1.1739730326302291
0.35802160432086416,3_real,1.1742008569089901
0.35787157431486294,3_real,1.174428800946614
0.3577215443088617,3_real,1.174656864857157
0.3575715143028606,3_real,1.1748850487548343
0.3574214842968594,3_real,1.1751133527540223
0.35727145429085816,3_real,1.1753417769692451
0.35712142428485694,3_real,1.1755703215152038
0.3569713942788558,3_real,1.175798986506733
0.3568213642728546,3_real,1.1760277720588523
0.3566713342668534,3_real,1.1762566782867183
0.35652130426085216,3_real,1.1764857053056668
0.35637127425485093,3_real,1.1767148532311769
0.3562212442488498,3_real,1.1769441221788997
0.3560712142428486,3_real,1.1771735122646405
0.3559211842368474,3_real,1.1774030236043689
0.35577115423084615,3_real,1.1776326563142137
0.35562112422484493,3_real,1.1778624105104647
0.3554710942188438,3_real,1.1780922863095717
0.3553210642128426,3_real,1.178322283828153
0.3551710342068414,3_real,1.1785524031829828
0.35502100420084015,3_real,1.178782644490998
0.35487097419483893,3_real,1.1790130078693026
0.3547209441888378,3_real,1.1792434934351659
0.3545709141828366,3_real,1.179474101306011
0.35442088417683537,3_real,1.179704831599426
0.35427085417083415,3_real,1.1799356844331768
0.3541208241648329,3_real,1.180166659925173
0.3539707941588318,3_real,1.1803977581935108
0.3538207641528306,3_real,1.1806289793564348
0.35367073414682937,3_real,1.1808603235323607
0.35352070414082815,3_real,1.1810917908398677
0.3533706741348269,3_real,1.181323381397708
0.3532206441288258,3_real,1.181555095324788
0.3530706141228246,3_real,1.1817869327401938
0.35292058411682337,3_real,1.1820188937631644
0.35277055411082214,3_real,1.182250978513116
0.3526205241048209,3_real,1.1824831871096313
0.3524704940988198,3_real,1.1827155196724575
0.3523204640928186,3_real,1.1829479763215092
0.35217043408681736,3_real,1.1831805571768725
0.35202040408081614,3_real,1.1834132623587978
0.3518703740748149,3_real,1.1836460919877103
0.3517203440688138,3_real,1.1838790461842013
0.3515703140628126,3_real,1.1841121250690276
0.35142028405681136,3_real,1.1843453287631225
0.35127025405081014,3_real,1.1845786573875905
0.3511202240448089,3_real,1.1848121110636984
0.3509701940388078,3_real,1.1850456899128885
0.3508201640328066,3_real,1.185279394056774
0.35067013402680536,3_real,1.1855132236171386
0.35052010402080414,3_real,1.1857471787159415
0.3503700740148029,3_real,1.1859812594753096
0.3502200440088018,3_real,1.1862154660175428
0.3500700140028006,3_real,1.1864497984651183
0.34991998399679936,3_real,1.1866842569406744
0.34976995399079813,3_real,1.1869188415670398
0.3496199239847969,3_real,1.1871535524671992
0.3494698939787958,3_real,1.1873883897643274
0.3493198639727946,3_real,1.1876233535817626
0.34916983396679335,3_real,1.1878584440430204
0.34901980396079213,3_real,1.1880936612717938
0.3488697739547909,3_real,1.1883290053919502
0.3487197439487898,3_real,1.188564476527525
0.3485697139427886,3_real,1.1888000748027387
0.34841968393678735,3_real,1.1890358003419894
0.3482696539307861,3_real,1.1892716532698453
0.3481196239247849,3_real,1.1895076337110546
0.3479695939187838,3_real,1.1897437417905388
0.34781956391278257,3_real,1.1899799776334026
0.34766953390678135,3_real,1.1902163413649236
0.3475195039007801,3_real,1.1904528331105657
0.3473694738947789,3_real,1.1906894529959593
0.3472194438887778,3_real,1.1909262011469235
0.34706941388277657,3_real,1.1911630776894533
0.34691938387677534,3_real,1.1914000827497209
0.3467693538707741,3_real,1.191637216454081
